building_id;load_condition;EPI_freq;distance_volatility;anomaly_rate;anomaly_energy
Fox_education_Janina;Summer workdays;96.03;1.119807355;1.639344262;1.777042101
Fox_education_Janina;Winter weekends;0;1.502558975;0;0
Fox_education_Janina;Winter workdays;100;1.188805968;0;0
Fox_education_John;Summer weekends;27.08;1.752055177;2.479338843;2.433570917
Fox_education_John;Summer workdays;62.9;2.596384421;4.237288136;4.61585174
Fox_education_John;Winter weekends;84;1.785559583;3.921568627;4.329805823
Fox_education_John;Winter workdays;44.92;3.195754467;1.886792453;1.61213634
Fox_education_Kendrick;Summer weekends;62.5;4.143802694;3.305785124;3.160548099
Fox_education_Kendrick;Summer workdays;79.37;2.654195162;0.806451613;0.895188155
Fox_education_Kendrick;Winter weekends;44;5.644776178;1.960784314;1.490560135
Fox_education_Kendrick;Winter workdays;45;4.005753587;0;0
Fox_education_Kim;Summer weekends;10.42;1.643810838;6.451612903;11.58899397
Fox_education_Kim;Summer workdays;100;1.378639241;5.691056911;8.383870715
Fox_education_Kim;Winter weekends;6;1.932187949;7.843137255;16.3118934
Fox_education_Kim;Winter workdays;99.16;1.616984751;0;0
Fox_education_Kris;Summer weekends;22.92;3.701778359;4.958677686;4.777649273
Fox_education_Kris;Summer workdays;76.19;4.232705218;2.419354839;3.382740274
Fox_education_Kris;Winter weekends;10;4.535712886;1.960784314;2.5808334
Fox_education_Kris;Winter workdays;87.5;4.534825573;0;0
Fox_education_Leona;Summer weekends;95.83;0.77319992;0.81300813;1.13624196
Fox_education_Leona;Summer workdays;100;0.811354347;1.612903226;2.287533539
Fox_education_Leona;Winter weekends;100;0.749892167;0;0
Fox_education_Leona;Winter workdays;100;1.172497857;1.886792453;2.017399876
Fox_education_Leota;Summer weekends;95.83;0.991825892;3.361344538;3.160187876
Fox_education_Leota;Summer workdays;100;0.717585239;4.838709677;4.925814542
Fox_education_Leota;Winter weekends;98;0.893965462;3.921568627;4.734240942
Fox_education_Leota;Winter workdays;100;0.940778383;5.660377358;7.061507578
Fox_education_Lesley;Summer weekends;0;8.362356699;2.542372881;2.157970968
Fox_education_Lesley;Summer workdays;32.54;3.145633018;0.826446281;0.697230395
Fox_education_Lesley;Winter weekends;4;7.979738478;11.76470588;10.02820528
Fox_education_Lesley;Winter workdays;18.33;2.407790358;0;0
Fox_education_Lilly;Summer weekends;87.5;1.28633181;1.886792453;1.494725538
Fox_education_Lilly;Summer workdays;98.41;1.227798548;0;0
Fox_education_Lilly;Winter weekends;100;0.823936728;1.960784314;3.059676492
Fox_education_Lilly;Winter workdays;100;0.78150743;0;0
Fox_education_Long;Summer weekends;12.5;1.507165104;3.703703704;3.285910689
Fox_education_Long;Summer workdays;95.24;1.212368754;2.803738318;2.732199823
Fox_education_Long;Winter weekends;32;1.137714851;1.960784314;2.37987296
Fox_education_Long;Winter workdays;89.92;0.999762626;0;0
Fox_education_Louie;Summer weekends;52.08;2.916537926;3.80952381;3.65341729
Fox_education_Louie;Summer workdays;85.71;1.222069941;3.738317757;3.711402148
Fox_education_Louie;Winter weekends;100;3.173121012;3.921568627;5.794552398
Fox_education_Louie;Winter workdays;95;1.274544165;0;0
Fox_education_Marcelina;Summer weekends;0;6.344127002;3.125;3.098040857
Fox_education_Marcelina;Summer workdays;1.6;2.186761965;2.419354839;2.236618813
Fox_education_Marcelina;Winter weekends;0;9.209353586;1.960784314;2.25983024
Fox_education_Marcelina;Winter workdays;0.83;3.010456948;3.921568627;4.31766766
Fox_education_Marlana;Summer weekends;91.67;0.800768833;5.46875;6.026950768
Fox_education_Marlana;Summer workdays;100;0.721245431;2.43902439;3.475649274
Fox_education_Marlana;Winter weekends;100;0.770684777;3.921568627;6.308149181
Fox_education_Marlana;Winter workdays;96.64;0.652087179;0;0
Fox_education_Melinda;Summer weekends;89.58;1.47153305;3.90625;5.690922248
Fox_education_Melinda;Summer workdays;95.2;0.6615071;5.64516129;9.454386823
Fox_education_Melinda;Winter weekends;100;1.373552529;0;0
Fox_education_Melinda;Winter workdays;95;0.600134927;3.921568627;8.287964949
Fox_education_Melvin;Summer weekends;97.92;2.892840992;2.4;2.376584805
Fox_education_Melvin;Summer workdays;69.84;3.093929742;1.62601626;2.615612298
Fox_education_Melvin;Winter weekends;100;0.952046085;5.882352941;8.064693461
Fox_education_Melvin;Winter workdays;48.33;1.220942758;0;0
Fox_education_Miguelina;Summer weekends;20.83;2.908717836;3.669724771;4.412268804
Fox_education_Miguelina;Summer workdays;18.25;2.136686341;2.857142857;3.066619215
Fox_education_Miguelina;Winter weekends;74;1.986700855;3.921568627;5.198193916
Fox_education_Miguelina;Winter workdays;16.52;1.63542039;0;0
Fox_education_Nilda;Summer weekends;85.42;1.417119445;4.587155963;3.143880023
Fox_education_Nilda;Summer workdays;98.35;1.186337519;7.476635514;8.65059044
Fox_education_Nilda;Winter weekends;84;1.318453984;5.882352941;10.30704295
Fox_education_Nilda;Winter workdays;98.32;1.211365473;0;0
Fox_education_Ollie;Summer weekends;97.92;2.916315666;;
Fox_education_Ollie;Summer workdays;100;1.228671821;;
Fox_education_Ollie;Winter weekends;98;2.587604947;;
Fox_education_Ollie;Winter workdays;99.17;1.245350401;;
Fox_education_Otilia;Summer weekends;100;0.242370996;;
Fox_education_Otilia;Summer workdays;75.41;0.235827382;;
Fox_education_Otilia;Winter weekends;100;0.231754873;;
Fox_education_Otilia;Winter workdays;70.18;0.195591383;;
Fox_education_Ray;Summer weekends;8.33;3.312787621;;
Fox_education_Ray;Summer workdays;27.78;1.748811582;;
Fox_education_Ray;Winter weekends;68;3.401163776;;
Fox_education_Ray;Winter workdays;39.17;1.829442315;;
Fox_education_Rosie;Summer weekends;2.08;1.763030368;;
Fox_education_Rosie;Summer workdays;44.44;0.796778828;;
Fox_education_Rosie;Winter weekends;98;2.077484659;;
Fox_education_Rosie;Winter workdays;23.33;0.730534533;;
Fox_education_Rudolph;Summer weekends;33.33;2.563672848;;
Fox_education_Rudolph;Summer workdays;69.84;2.424407553;;
Fox_education_Rudolph;Winter weekends;50;3.324357252;;
Fox_education_Rudolph;Winter workdays;75;3.567619621;;
Fox_education_Shaun;Summer weekends;0;6.085518447;;
Fox_education_Shaun;Summer workdays;99.21;1.483093447;;
Fox_education_Shaun;Winter weekends;8;5.519124465;;
Fox_education_Shaun;Winter workdays;45.83;1.517889104;;
Fox_education_Shawanda;Summer weekends;2.08;3.006034609;;
Fox_education_Shawanda;Summer workdays;59.52;5.785034417;;
Fox_education_Shawanda;Winter weekends;16;2.522321171;;
Fox_education_Shawanda;Winter workdays;30.83;9.86485562;;
Fox_education_Shirley;Summer weekends;10.42;4.261435494;;
Fox_education_Shirley;Summer workdays;100;1.396306814;;
Fox_education_Shirley;Winter weekends;16;4.876586967;;
Fox_education_Shirley;Winter workdays;61.67;1.324792707;;
Fox_education_Stacia;Summer weekends;100;0.439417857;;
Fox_education_Stacia;Summer workdays;40;0.306067484;;
Fox_education_Stacia;Winter weekends;100;0.24308786;;
Fox_education_Stacia;Winter workdays;64.35;0.178580545;;
Fox_education_Sterling;Summer weekends;0;4.489171501;;
Fox_education_Sterling;Summer workdays;0;2.394927288;;
Fox_education_Sterling;Winter weekends;0;6.357369219;;
Fox_education_Sterling;Winter workdays;0;2.748472023;;
Fox_education_Suzan;Summer weekends;100;2.226970996;;
Fox_education_Suzan;Summer workdays;93.65;2.046214689;;
Fox_education_Suzan;Winter weekends;88;1.712089188;;
Fox_education_Suzan;Winter workdays;96.61;1.855627535;;
Fox_education_Tamika;Summer weekends;77.08;1.773750158;;
Fox_education_Tamika;Summer workdays;99.21;1.884271821;;
Fox_education_Tamika;Winter weekends;82;2.094085206;;
Fox_education_Tamika;Winter workdays;96.67;2.476250489;;
Fox_education_Theodore;Summer weekends;100;0.308566398;;
Fox_education_Theodore;Summer workdays;8.73;0.27110688;;
Fox_education_Theodore;Winter weekends;100;0.202518456;;
Fox_education_Theodore;Winter workdays;52.14;0.161327054;;
Fox_education_Tonya;Summer weekends;0;0.807365889;;
Fox_education_Tonya;Summer workdays;35.71;0.744366756;;
Fox_education_Tonya;Winter weekends;98;0.548635311;;
Fox_education_Tonya;Winter workdays;60;0.570556385;;
Fox_education_Virgil;Summer weekends;93.75;0.698599488;;
Fox_education_Virgil;Summer workdays;100;0.556966577;;
Fox_education_Virgil;Winter weekends;100;0.642346803;;
Fox_education_Virgil;Winter workdays;99.16;0.521871371;;
Fox_education_Virginia;Summer weekends;70.83;7.017592829;;
Fox_education_Virginia;Summer workdays;65.87;3.28432581;;
Fox_education_Virginia;Winter weekends;40;12.35515623;;
Fox_education_Virginia;Winter workdays;20;2.792085043;;
Fox_education_Wendell;Summer weekends;100;0.252763669;;
Fox_education_Wendell;Summer workdays;88.1;0.244545587;;
Fox_education_Wendell;Winter weekends;100;0.182050459;;
Fox_education_Wendell;Winter workdays;99.13;0.177259189;;
Fox_education_Willis;Summer weekends;91.67;0.289456371;;
Fox_education_Willis;Summer workdays;0.8;1.073163666;;
Fox_education_Willis;Winter weekends;100;0.224140757;;
Fox_education_Willis;Winter workdays;0;1.137514758;;
Fox_education_Yolande;Summer weekends;100;0.417462576;;
Fox_education_Yolande;Summer workdays;100;0.431165544;;
Fox_education_Yolande;Winter weekends;100;0.354665572;;
Fox_education_Yolande;Winter workdays;100;0.346650102;;
Hog_education_Beth;Summer weekends;61.54;1.330096582;;
Hog_education_Beth;Summer workdays;96.85;1.419121989;;
Hog_education_Beth;Winter weekends;56;1.623384024;;
Hog_education_Beth;Winter workdays;99.08;1.208416701;;
Hog_education_Bruno;Summer weekends;100;0.432358925;;
Hog_education_Bruno;Summer workdays;100;0.420177751;;
Hog_education_Bruno;Winter weekends;100;0.347524167;;
Hog_education_Bruno;Winter workdays;100;0.296935557;;
Hog_education_Caridad;Summer weekends;75;0.674599121;;
Hog_education_Caridad;Summer workdays;80.31;6.898227627;;
Hog_education_Caridad;Winter weekends;98;0.392783419;;
Hog_education_Caridad;Winter workdays;90.76;7.245497616;;
Hog_education_Casandra;Summer weekends;75;1.028561993;;
Hog_education_Casandra;Summer workdays;90.55;5.5713181;;
Hog_education_Casandra;Winter weekends;94;1.055761109;;
Hog_education_Casandra;Winter workdays;95.76;5.938064096;;
Hog_education_Cathleen;Summer weekends;100;0.529077779;;
Hog_education_Cathleen;Summer workdays;81.89;2.301207404;;
Hog_education_Cathleen;Winter weekends;100;0.45626737;;
Hog_education_Cathleen;Winter workdays;42.98;0.955657042;;
Hog_education_Donnie;Summer weekends;0;3.552015282;;
Hog_education_Donnie;Summer workdays;67.59;5.360888914;;
Hog_education_Donnie;Winter weekends;0;4.549364428;;
Hog_education_Donnie;Winter workdays;71.07;8.298214852;;
Hog_education_George;Summer weekends;98.08;0.584208488;;
Hog_education_George;Summer workdays;100;1.111773384;;
Hog_education_George;Winter weekends;100;0.482992073;;
Hog_education_George;Winter workdays;100;1.193168027;;
Hog_education_Hallie;Summer weekends;98.08;0.51230727;;
Hog_education_Hallie;Summer workdays;100;0.531161104;;
Hog_education_Hallie;Winter weekends;100;0.388082572;;
Hog_education_Hallie;Winter workdays;100;0.438370914;;
Hog_education_Haywood;Summer weekends;100;0.364740979;;
Hog_education_Haywood;Summer workdays;39.68;0.335267442;;
Hog_education_Haywood;Winter weekends;100;0.227097993;;
Hog_education_Haywood;Winter workdays;31.67;0.205857264;;
Hog_education_Janell;Summer weekends;88.46;0.754179613;;
Hog_education_Janell;Summer workdays;95.28;4.136631909;;
Hog_education_Janell;Winter weekends;100;0.75885801;;
Hog_education_Janell;Winter workdays;100;4.284122027;;
Hog_education_Jared;Summer weekends;34.62;2.639544658;;
Hog_education_Jared;Summer workdays;6.3;3.070262297;;
Hog_education_Jared;Winter weekends;82;3.015273799;;
Hog_education_Jared;Winter workdays;1.72;1.976739555;;
Hog_education_Jewel;Summer weekends;78.85;1.716186826;;
Hog_education_Jewel;Summer workdays;98.43;1.591253433;;
Hog_education_Jewel;Winter weekends;68;1.829385049;;
Hog_education_Jewel;Winter workdays;96.64;1.700471863;;
Hog_education_Jordan;Summer weekends;46.15;1.185247914;;
Hog_education_Jordan;Summer workdays;100;2.743743219;;
Hog_education_Jordan;Winter weekends;60;1.250949059;;
Hog_education_Jordan;Winter workdays;99.1;3.252640338;;
Hog_education_Leandro;Summer weekends;100;0.438815495;;
Hog_education_Leandro;Summer workdays;100;1.311997639;;
Hog_education_Leandro;Winter weekends;100;0.380453225;;
Hog_education_Leandro;Winter workdays;100;1.361172991;;
Hog_education_Luvenia;Summer weekends;73.08;0.997645657;;
Hog_education_Luvenia;Summer workdays;94.49;1.864693331;;
Hog_education_Luvenia;Winter weekends;98;0.70874106;;
Hog_education_Luvenia;Winter workdays;100;1.725424852;;
Hog_education_Madge;Summer weekends;84.62;1.421321805;;
Hog_education_Madge;Summer workdays;100;1.532008019;;
Hog_education_Madge;Winter weekends;84;1.38053967;;
Hog_education_Madge;Winter workdays;99.17;1.327077438;;
Hog_education_Odell;Summer weekends;69.23;0.403617434;;
Hog_education_Odell;Summer workdays;82.68;0.85524753;;
Hog_education_Odell;Winter weekends;100;0.28255363;;
Hog_education_Odell;Winter workdays;90.52;0.709661148;;
Hog_education_Rachael;Summer weekends;69.23;3.335964338;;
Hog_education_Rachael;Summer workdays;94.49;2.981096575;;
Hog_education_Rachael;Winter weekends;94;3.249283243;;
Hog_education_Rachael;Winter workdays;95.87;3.282755731;;
Hog_education_Robert;Summer weekends;86.54;1.204173978;;
Hog_education_Robert;Summer workdays;100;2.372878753;;
Hog_education_Robert;Winter weekends;96;1.419201655;;
Hog_education_Robert;Winter workdays;95.65;3.605456182;;
Hog_education_Roberto;Summer weekends;84.62;0.717297322;;
Hog_education_Roberto;Summer workdays;85.04;0.998269753;;
Hog_education_Roberto;Winter weekends;98;1.024388955;;
Hog_education_Roberto;Winter workdays;84.4;1.082624352;;
Hog_education_Sonia;Summer weekends;100;0.300314226;;
Hog_education_Sonia;Summer workdays;100;0.395303501;;
Hog_education_Sonia;Winter weekends;100;0.192054554;;
Hog_education_Sonia;Winter workdays;100;0.308110626;;
Hog_education_Wayne;Summer weekends;73.08;0.864830383;;
Hog_education_Wayne;Summer workdays;99.21;1.176454506;;
Hog_education_Wayne;Winter weekends;100;0.72408759;;
Hog_education_Wayne;Winter workdays;99.14;1.152662945;;
Moose_education_Abbie;Summer weekends;100;0.369319049;;
Moose_education_Abbie;Summer workdays;100;0.317436361;;
Moose_education_Abbie;Winter weekends;100;0.358913303;;
Moose_education_Abbie;Winter workdays;100;0.273949444;;
Moose_education_Clark;Summer weekends;88.46;0.902554191;;
Moose_education_Clark;Summer workdays;95.12;0.84740682;;
Moose_education_Clark;Winter weekends;90;1.187907285;;
Moose_education_Clark;Winter workdays;72.58;1.087470583;;
Moose_education_Florence;Summer weekends;30.77;0.703643041;;
Moose_education_Florence;Summer workdays;0;0.584073126;;
Moose_education_Florence;Winter weekends;100;0.753340184;;
Moose_education_Florence;Winter workdays;0;1.172585886;;
Moose_education_Gladys;Summer weekends;98.08;0.420793653;;
Moose_education_Gladys;Summer workdays;100;0.357624569;;
Moose_education_Gladys;Winter weekends;98;1.007872468;;
Moose_education_Gladys;Winter workdays;100;0.73544785;;
Moose_education_Leland;Summer weekends;98.08;0.742766435;;
Moose_education_Leland;Summer workdays;98.25;1.610637987;;
Moose_education_Leland;Winter weekends;100;1.163376992;;
Moose_education_Leland;Winter workdays;59.2;2.930223649;;
Moose_education_Lori;Summer weekends;50;1.181058694;;
Moose_education_Lori;Summer workdays;21.6;0.639841228;;
Moose_education_Lori;Winter weekends;98;1.124723458;;
Moose_education_Lori;Winter workdays;0;0.615161693;;
Moose_education_Maria;Summer weekends;86.54;0.334591626;;
Moose_education_Maria;Summer workdays;19.2;0.350192653;;
Moose_education_Maria;Winter weekends;100;0.45887789;;
Moose_education_Maria;Winter workdays;51.2;0.412142098;;
Moose_education_Marina;Summer weekends;69.23;0.993909786;;
Moose_education_Marina;Summer workdays;98.39;0.808726653;;
Moose_education_Marina;Winter weekends;100;0.798945478;;
Moose_education_Marina;Winter workdays;100;0.872101263;;
Moose_education_Marlon;Summer weekends;82.69;1.251604467;;
Moose_education_Marlon;Summer workdays;19.35;0.939142356;;
Moose_education_Marlon;Winter weekends;100;0.826651502;;
Moose_education_Marlon;Winter workdays;47.2;0.807792486;;
Moose_education_Rene;Summer weekends;76.92;0.691200122;;
Moose_education_Rene;Summer workdays;0;0.562102291;;
Moose_education_Rene;Winter weekends;96;1.202952197;;
Moose_education_Rene;Winter workdays;0;1.462878495;;
Moose_education_Ricardo;Summer weekends;90.38;0.59557054;;
Moose_education_Ricardo;Summer workdays;100;0.65382205;;
Moose_education_Ricardo;Winter weekends;100;0.561570239;;
Moose_education_Ricardo;Winter workdays;100;0.631013354;;
Panther_education_Alecia;Summer weekends;100;1.840329606;;
Panther_education_Alecia;Summer workdays;100;0.971973511;;
Panther_education_Alecia;Winter weekends;67.35;2.617039233;;
Panther_education_Alecia;Winter workdays;100;0.900923653;;
Panther_education_Annetta;Summer weekends;92.16;2.520735593;;
Panther_education_Annetta;Summer workdays;97.58;1.311556162;;
Panther_education_Annetta;Winter weekends;57.14;3.389688709;;
Panther_education_Annetta;Winter workdays;96.46;1.160388091;;
Panther_education_Aurora;Summer weekends;7.84;1.372411516;;
Panther_education_Aurora;Summer workdays;100;1.386476278;;
Panther_education_Aurora;Winter weekends;36.73;1.946631447;;
Panther_education_Aurora;Winter workdays;100;1.703181805;;
Panther_education_Cleopatra;Summer weekends;9.8;3.002155844;;
Panther_education_Cleopatra;Summer workdays;25.81;1.998009291;;
Panther_education_Cleopatra;Winter weekends;14.29;3.950075398;;
Panther_education_Cleopatra;Winter workdays;22.88;2.350317625;;
Panther_education_Diann;Summer weekends;7.84;2.889464888;;
Panther_education_Diann;Summer workdays;78.86;4.124010843;;
Panther_education_Diann;Winter weekends;32.65;3.230238493;;
Panther_education_Diann;Winter workdays;73.73;9.916643754;;
Panther_education_Edna;Summer weekends;90.2;1.424750088;;
Panther_education_Edna;Summer workdays;100;1.395423398;;
Panther_education_Edna;Winter weekends;100;1.570824591;;
Panther_education_Edna;Winter workdays;98.2;1.182884204;;
Panther_education_Emily;Summer weekends;15.69;3.183086665;;
Panther_education_Emily;Summer workdays;100;1.443341537;;
Panther_education_Emily;Winter weekends;0;4.637825571;;
Panther_education_Emily;Winter workdays;85.22;1.600769625;;
Panther_education_Enriqueta;Summer weekends;78.43;2.747243791;;
Panther_education_Enriqueta;Summer workdays;100;1.239275603;;
Panther_education_Enriqueta;Winter weekends;12.24;3.980251401;;
Panther_education_Enriqueta;Winter workdays;81.58;1.316300045;;
Panther_education_Genevieve;Summer weekends;92.16;0.596419322;;
Panther_education_Genevieve;Summer workdays;92.5;0.731831363;;
Panther_education_Genevieve;Winter weekends;100;0.624555216;;
Panther_education_Genevieve;Winter workdays;96.58;0.788683243;;
Panther_education_Gina;Summer weekends;98.04;0.437904529;;
Panther_education_Gina;Summer workdays;98.31;0.518466369;;
Panther_education_Gina;Winter weekends;100;0.295151999;;
Panther_education_Gina;Winter workdays;98.21;0.549575283;;
Panther_education_Hugh;Summer weekends;96.08;0.490668221;;
Panther_education_Hugh;Summer workdays;8.06;0.481051538;;
Panther_education_Hugh;Winter weekends;100;0.388239363;;
Panther_education_Hugh;Winter workdays;3.39;0.371190276;;
Panther_education_Ivan;Summer weekends;88.24;2.620593789;;
Panther_education_Ivan;Summer workdays;100;1.185999527;;
Panther_education_Ivan;Winter weekends;22.45;2.647909938;;
Panther_education_Ivan;Winter workdays;80.51;0.834644857;;
Panther_education_Janis;Summer weekends;19.61;4.763476969;;
Panther_education_Janis;Summer workdays;62.9;5.80850547;;
Panther_education_Janis;Winter weekends;12.24;4.707695318;;
Panther_education_Janis;Winter workdays;50;5.098025549;;
Panther_education_Jerome;Summer weekends;100;0.494832841;;
Panther_education_Jerome;Summer workdays;100;0.538068154;;
Panther_education_Jerome;Winter weekends;100;0.2761892;;
Panther_education_Jerome;Winter workdays;100;0.392389227;;
Panther_education_Jonathan;Summer weekends;60.78;2.362566825;;
Panther_education_Jonathan;Summer workdays;89.52;7.405000642;;
Panther_education_Jonathan;Winter weekends;77.55;2.203961138;;
Panther_education_Jonathan;Winter workdays;80.51;7.575468532;;
Panther_education_Karri;Summer weekends;68.63;2.024161585;;
Panther_education_Karri;Summer workdays;16.13;0.883600408;;
Panther_education_Karri;Winter weekends;100;1.269960734;;
Panther_education_Karri;Winter workdays;6.78;0.433553034;;
Panther_education_Mattie;Summer weekends;0;5.666223651;;
Panther_education_Mattie;Summer workdays;29.03;4.018211407;;
Panther_education_Mattie;Winter weekends;14.29;5.398565867;;
Panther_education_Mattie;Winter workdays;33.9;3.958569778;;
Panther_education_Misty;Summer weekends;50.98;3.84574156;;
Panther_education_Misty;Summer workdays;33.06;1.40725678;;
Panther_education_Misty;Winter weekends;48.98;4.703402394;;
Panther_education_Misty;Winter workdays;72.03;1.922777603;;
Panther_education_Mohammad;Summer weekends;78.43;1.164148839;;
Panther_education_Mohammad;Summer workdays;99.17;1.237801948;;
Panther_education_Mohammad;Winter weekends;97.96;1.114938533;;
Panther_education_Mohammad;Winter workdays;97.32;1.199879349;;
Panther_education_Neal;Summer weekends;37.25;4.372468329;;
Panther_education_Neal;Summer workdays;36.89;3.563603313;;
Panther_education_Neal;Winter weekends;28.57;3.275707083;;
Panther_education_Neal;Winter workdays;57.69;2.844290627;;
Panther_education_Quintin;Summer weekends;82.35;2.003284933;;
Panther_education_Quintin;Summer workdays;100;1.251004691;;
Panther_education_Quintin;Winter weekends;32.65;2.71841924;;
Panther_education_Quintin;Winter workdays;94.78;1.340390607;;
Panther_education_Rosalie;Summer weekends;64.71;2.012627763;;
Panther_education_Rosalie;Summer workdays;35.48;2.044925258;;
Panther_education_Rosalie;Winter weekends;77.55;2.106866257;;
Panther_education_Rosalie;Winter workdays;50.43;1.646144889;;
Panther_education_Scarlett;Summer weekends;21.57;2.870451559;;
Panther_education_Scarlett;Summer workdays;66.13;2.66554761;;
Panther_education_Scarlett;Winter weekends;42.86;3.448191782;;
Panther_education_Scarlett;Winter workdays;71.17;2.936223319;;
Panther_education_Shelton;Summer weekends;19.61;1.833993273;;
Panther_education_Shelton;Summer workdays;97.58;0.828884928;;
Panther_education_Shelton;Winter weekends;65.31;2.948099584;;
Panther_education_Shelton;Winter workdays;71.55;0.90377445;;
Panther_education_Sophia;Summer weekends;90.2;0.662572346;;
Panther_education_Sophia;Summer workdays;19.35;0.516357838;;
Panther_education_Sophia;Winter weekends;100;0.414605497;;
Panther_education_Sophia;Winter workdays;42.37;0.279078279;;
Panther_education_Teofila;Summer weekends;96.08;2.271056337;;
Panther_education_Teofila;Summer workdays;100;1.032787514;;
Panther_education_Teofila;Winter weekends;69.39;3.417333698;;
Panther_education_Teofila;Winter workdays;98.25;1.07627783;;
Panther_education_Tina;Summer weekends;9.8;10.16494547;;
Panther_education_Tina;Summer workdays;56.45;7.582023603;;
Panther_education_Tina;Winter weekends;6.12;9.570242911;;
Panther_education_Tina;Winter workdays;22.03;7.574482133;;
Panther_education_Vincent;Summer weekends;94.12;1.137880207;;
Panther_education_Vincent;Summer workdays;97.58;0.891819728;;
Panther_education_Vincent;Winter weekends;69.39;1.563502111;;
Panther_education_Vincent;Winter workdays;100;0.6740302;;
Panther_education_Violet;Summer weekends;96.08;1.075404538;;
Panther_education_Violet;Summer workdays;85.48;1.363268988;;
Panther_education_Violet;Winter weekends;100;0.966347825;;
Panther_education_Violet;Winter workdays;47.46;1.263089604;;
Panther_education_Zelda;Summer weekends;66.67;2.175205154;;
Panther_education_Zelda;Summer workdays;100;0.931278983;;
Panther_education_Zelda;Winter weekends;18.37;3.824226595;;
Panther_education_Zelda;Winter workdays;94.55;1.047927208;;
Peacock_education_Anita;Summer weekends;60.38;2.829379319;;
Peacock_education_Anita;Summer workdays;87.5;2.038040966;;
Peacock_education_Anita;Winter weekends;56;3.043426972;;
Peacock_education_Anita;Winter workdays;94.21;3.554909372;;
Peacock_education_Dustin;Summer weekends;49.06;1.439401197;;
Peacock_education_Dustin;Summer workdays;81.3;1.331737791;;
Peacock_education_Dustin;Winter weekends;50;1.623993698;;
Peacock_education_Dustin;Winter workdays;90.83;1.372319797;;
Peacock_education_Forest;Summer weekends;92.45;1.248990196;;
Peacock_education_Forest;Summer workdays;100;1.307209978;;
Peacock_education_Forest;Winter weekends;96;1.419493934;;
Peacock_education_Forest;Winter workdays;99.16;1.279291577;;
Peacock_education_Gilberto;Summer weekends;100;0.734746575;;
Peacock_education_Gilberto;Summer workdays;100;0.690625824;;
Peacock_education_Gilberto;Winter weekends;100;0.624262352;;
Peacock_education_Gilberto;Winter workdays;95.87;0.563662332;;
Peacock_education_Joshua;Summer weekends;100;0.498550269;;
Peacock_education_Joshua;Summer workdays;94.44;0.557081515;;
Peacock_education_Joshua;Winter weekends;100;0.402462967;;
Peacock_education_Joshua;Winter workdays;86.55;0.411165968;;
Peacock_education_Karyn;Summer weekends;98.11;0.447204455;;
Peacock_education_Karyn;Summer workdays;45.24;0.416333477;;
Peacock_education_Karyn;Winter weekends;100;0.354199736;;
Peacock_education_Karyn;Winter workdays;21.49;0.35376349;;
Peacock_education_Lyle;Summer weekends;100;0.740823332;;
Peacock_education_Lyle;Summer workdays;100;0.670797206;;
Peacock_education_Lyle;Winter weekends;100;0.862403773;;
Peacock_education_Lyle;Winter workdays;99.08;0.754477773;;
Peacock_education_Ophelia;Summer weekends;100;0.378421907;;
Peacock_education_Ophelia;Summer workdays;37.6;0.358341391;;
Peacock_education_Ophelia;Winter weekends;100;0.351258591;;
Peacock_education_Ophelia;Winter workdays;19.66;0.324119663;;
Peacock_education_Pasquale;Summer weekends;90.57;0.767292568;;
Peacock_education_Pasquale;Summer workdays;94.44;0.821625809;;
Peacock_education_Pasquale;Winter weekends;100;0.711996293;;
Peacock_education_Pasquale;Winter workdays;96.58;0.689914025;;
Peacock_education_Patience;Summer weekends;28.3;1.510202917;;
Peacock_education_Patience;Summer workdays;61.9;1.389834109;;
Peacock_education_Patience;Winter weekends;82;1.947079961;;
Peacock_education_Patience;Winter workdays;17.8;1.414010273;;
Peacock_education_Robbie;Summer weekends;54.72;2.70693246;;
Peacock_education_Robbie;Summer workdays;77.78;2.6605722;;
Peacock_education_Robbie;Winter weekends;70;2.797867712;;
Peacock_education_Robbie;Winter workdays;73.95;2.915265792;;
Peacock_education_Shelly;Summer weekends;98.11;0.729843865;;
Peacock_education_Shelly;Summer workdays;100;0.604464582;;
Peacock_education_Shelly;Winter weekends;100;0.524764972;;
Peacock_education_Shelly;Winter workdays;87.6;0.46272416;;
Peacock_education_Yolanda;Summer weekends;100;0.850337789;;
Peacock_education_Yolanda;Summer workdays;100;0.843772088;;
Peacock_education_Yolanda;Winter weekends;100;0.905729811;;
Peacock_education_Yolanda;Winter workdays;100;0.7123682;;
Rat_education_Adell;Summer weekends;50;1.956374605;;
Rat_education_Adell;Summer workdays;75.4;1.845989682;;
Rat_education_Adell;Winter weekends;96;1.79395013;;
Rat_education_Adell;Winter workdays;79.51;2.072252325;;
Rat_education_Adrian;Summer weekends;0;2.683906666;;
Rat_education_Adrian;Summer workdays;1.59;3.548156774;;
Rat_education_Adrian;Winter weekends;2;5.065764461;;
Rat_education_Adrian;Winter workdays;0;2.986793658;;
Rat_education_Alfred;Summer weekends;0;4.038317754;;
Rat_education_Alfred;Summer workdays;96.83;1.87690288;;
Rat_education_Alfred;Winter weekends;6;4.431749334;;
Rat_education_Alfred;Winter workdays;99.18;1.959163731;;
Rat_education_Barney;Summer weekends;96.15;1.155665874;;
Rat_education_Barney;Summer workdays;76.98;3.402537661;;
Rat_education_Barney;Winter weekends;100;1.014345386;;
