building_id,site_id,building_id_kaggle,site_id_kaggle,primaryspaceusage,sub_primaryspaceusage,sqm,sqft,lat,lng,timezone,electricity,hotwater,chilledwater,steam,water,irrigation,solar,gas,industry,subindustry,heatingtype,yearbuilt,date_opened,numberoffloors,occupants,energystarscore,eui,site_eui,source_eui,leed_level,rating,state,country
Bear_education_Yvette,Bear,565,4,Education,Education,1423.8,15326,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,1954.0,,2.0,,,,,,,,California,United States
Bear_education_Arnold,Bear,566,4,Education,Education,186.7,2010,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,1957.0,,1.0,,,,,,,,California,United States
Bear_education_Carlo,Bear,568,4,Education,Education,1314.6,14150,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,1974.0,,2.0,,,,,,,,California,United States
Bear_education_Maryjane,Bear,569,4,Education,Education,7998.1,86091,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,1964.0,,8.0,,,,,,,,California,United States
Bear_education_Owen,Bear,570,4,Education,Education,17949.0,193202,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,1964.0,,10.0,,,,,,,,California,United States
Bear_education_Marta,Bear,571,4,Education,Education,4455.1,47954,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,1980.0,,3.0,,,,,,,,California,United States
Bear_education_Babara,Bear,572,4,Education,Education,8749.1,94175,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,1964.0,,9.0,,,,,,,,California,United States
Bear_education_Herb,Bear,573,4,Education,Education,2212.5,23815,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,1914.0,,4.0,,,,,,,,California,United States
Bear_education_Darrell,Bear,574,4,Education,Education,5234.4,56343,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,1905.0,,4.0,,,,,,,,California,United States
Bear_education_Pattie,Bear,576,4,Education,Education,8032.9,86465,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,2014.0,,7.0,,,,,,,,California,United States
Bear_education_Holly,Bear,579,4,Education,Education,722.9,7781,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,1910.0,,4.0,,,,,,,,California,United States
Bear_education_Danna,Bear,580,4,Education,Education,9663.4,104016,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,1960.0,,4.0,,,,,,,,California,United States
Bear_education_Sandy,Bear,582,4,Education,Education,1351.0,14542,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,1920.0,,4.0,,,,,,,,California,United States
Bear_education_Liliana,Bear,583,4,Education,Education,19143.0,206054,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,1950.0,,9.0,,,,,,,,California,United States
Bear_education_Paola,Bear,584,4,Education,Education,12802.6,137806,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,1967.0,,8.0,,,,,,,,California,United States
Bear_education_Austin,Bear,588,4,Education,Education,2031.4,21866,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,1911.0,,4.0,,,,,,,,California,United States
Bear_education_Bob,Bear,589,4,Education,Education,28360.3,305268,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,1952.0,,8.0,,,,,,,,California,United States
Bear_education_Lorie,Bear,592,4,Education,Education,11212.8,120694,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,2012.0,,7.0,,,,,,,,California,United States
Bear_education_Nanette,Bear,593,4,Education,Education,6150.5,66203,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,2015.0,,6.0,,,,,,,,California,United States
Bear_education_Val,Bear,594,4,Education,Education,16469.9,177281,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,1964.0,,7.0,,,,,,,,California,United States
Bear_education_Thuy,Bear,595,4,Education,Education,25122.2,270413,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,1971.0,,14.0,,,,,,,,California,United States
Bear_education_Deena,Bear,596,4,Education,Education,1716.3,18474,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,1923.0,,4.0,,,,,,,,California,United States
Bear_education_Irene,Bear,599,4,Education,Education,2415.1,25996,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,1954.0,,4.0,,,,,,,,California,United States
Bear_education_Curtis,Bear,600,4,Education,Education,4104.6,44182,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,1917.0,,5.0,,,,,,,,California,United States
Bear_education_Benjamin,Bear,604,4,Education,Education,786.2,8463,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,,,3.0,,,,,,,,California,United States
Bear_education_Marie,Bear,605,4,Education,Education,4739.9,51020,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,1924.0,,5.0,,,,,,,,California,United States
Bear_education_Merrill,Bear,607,4,Education,Education,3235.3,34825,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,1999.0,,2.0,,,,,,,,California,United States
Bear_education_Benita,Bear,609,4,Education,Education,13142.2,141461,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,1907.0,,6.0,,,,,,,,California,United States
Bear_education_Mara,Bear,611,4,Education,Education,11903.3,128126,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,1966.0,,7.0,,,,,,,,California,United States
Bear_education_Gavin,Bear,612,4,Education,Education,7158.6,77055,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,1917.0,,4.0,,,,,,,,California,United States
Bear_education_Rebecca,Bear,615,4,Education,Education,14279.2,153700,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,1990.0,,7.0,,,,,,,,California,United States
Bear_education_Lashanda,Bear,616,4,Education,Education,10945.3,117814,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,1959.0,,6.0,,,,,,,,California,United States
Bear_education_Patricia,Bear,617,4,Education,Education,16996.0,182943,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,1963.0,,11.0,,,,,,,,California,United States
Bear_education_Katy,Bear,618,4,Education,Education,13752.6,148032,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,1924.0,,5.0,,,,,,,,California,United States
Bear_education_Derek,Bear,619,4,Education,Education,6331.0,68146,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,1948.0,,6.0,,,,,,,,California,United States
Bear_education_Bulah,Bear,620,4,Education,Education,20504.0,220703,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,2011.0,,9.0,,,,,,,,California,United States
Bear_education_Lila,Bear,622,4,Education,Education,11483.9,123612,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,1961.0,,7.0,,,,,,,,California,United States
Bear_education_Lewis,Bear,623,4,Education,Education,4588.3,49388,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,1931.0,,6.0,,,,,,,,California,United States
Bear_education_Chun,Bear,624,4,Education,Education,4292.5,46204,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,1941.0,,5.0,,,,,,,,California,United States
Bear_education_Destiny,Bear,625,4,Education,Education,5157.6,55516,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,1978.0,,5.0,,,,,,,,California,United States
Bear_education_Sharon,Bear,627,4,Education,Education,5261.7,56637,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,1953.0,,5.0,,,,,,,,California,United States
Bear_education_Chana,Bear,628,4,Education,Education,3781.7,40706,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,1958.0,,3.0,,,,,,,,California,United States
Bear_education_Yuri,Bear,629,4,Education,Education,3793.7,40835,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,1931.0,,6.0,,,,,,,,California,United States
Bear_education_Wm,Bear,630,4,Education,Education,8679.0,93420,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,1948.0,,5.0,,,,,,,,California,United States
Bear_education_Oscar,Bear,631,4,Education,Education,2186.3,23533,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,1906.0,,3.0,,,,,,,,California,United States
Bear_education_Clint,Bear,632,4,Education,Education,3836.6,41297,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,1959.0,,6.0,,,,,,,,California,United States
Bear_education_Herman,Bear,634,4,Education,Education,371.6,4000,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,1910.0,,4.0,,,,,,,,California,United States
Bear_education_Millie,Bear,635,4,Education,Education,661.7,7122,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,1909.0,,3.0,,,,,,,,California,United States
Bear_education_Alfredo,Bear,636,4,Education,Education,609.8,6564,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,1909.0,,3.0,,,,,,,,California,United States
Bear_education_Bonita,Bear,637,4,Education,Education,389.2,4189,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,1929.0,,3.0,,,,,,,,California,United States
Bear_education_Tara,Bear,638,4,Education,Education,733.9,7900,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,1923.0,,4.0,,,,,,,,California,United States
Bear_education_Alvaro,Bear,641,4,Education,Education,10181.1,109588,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,1994.0,,8.0,,,,,,,,California,United States
Bear_education_Lidia,Bear,642,4,Education,Education,2824.3,30401,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,,,4.0,,,,,,,,California,United States
Bear_education_Marsha,Bear,643,4,Education,Education,10304.7,110919,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,1941.0,,6.0,,,,,,,,California,United States
Bear_education_Wilton,Bear,645,4,Education,Education,28273.4,304333,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,2006.0,,12.0,,,,,,,,California,United States
Bear_education_Iris,Bear,646,4,Education,Education,5456.5,58733,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,1923.0,,6.0,,,,,,,,California,United States
Bear_education_Zandra,Bear,648,4,Education,Education,14372.7,154706,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,2009.0,,11.0,,,,,,,,California,United States
Bear_education_Fannie,Bear,649,4,Education,Education,10788.0,116121,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,1996.0,,10.0,,,,,,,,California,United States
Bear_education_Leonel,Bear,650,4,Education,Education,6988.9,75228,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,1993.0,,4.0,,,,,,,,California,United States
Bear_education_Augusta,Bear,652,4,Education,Education,14017.9,150887,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,1959.0,,9.0,,,,,,,,California,United States
Bear_education_Chad,Bear,653,4,Education,Education,39101.5,420885,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,1930.0,,8.0,,,,,,,,California,United States
Bear_education_Laurette,Bear,654,4,Education,Education,4079.4,43910,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,1912.0,,5.0,,,,,,,,California,United States
Bear_education_Elise,Bear,655,4,Education,Education,20664.8,222434,37.8719034,-122.2607286,US/Pacific,Yes,,,,,,,,,,,1964.0,,11.0,,,,,,,,California,United States
Peacock_education_Anita,Peacock,745,6,Education,College Classroom,1255.3,13512,40.35,-74.6999999999999,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,,,,,,,,,,,New Jersey,United States
Peacock_office_Burl,Peacock,746,6,Office,Office,1661.0,17879,40.35,-74.6999999999999,US/Eastern,Yes,,,,,,,,Education,College/University,,,,,,,,,,,,New Jersey,United States
Peacock_education_Patience,Peacock,747,6,Education,College Classroom,2836.4,30531,40.35,-74.6999999999999,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,,,,,,,,,,,New Jersey,United States
Peacock_office_Norman,Peacock,748,6,Office,Office,3044.1,32766,40.35,-74.6999999999999,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,,,,,,,,,,,New Jersey,United States
Peacock_education_Pasquale,Peacock,750,6,Education,College Laboratory,3343.6,35990,40.35,-74.6999999999999,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,,,,,,,,,,,New Jersey,United States
Peacock_education_Yolanda,Peacock,753,6,Education,College Laboratory,3675.1,39558,40.35,-74.6999999999999,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,,,,,,,,,,,New Jersey,United States
Peacock_office_Julian,Peacock,755,6,Office,Office,3913.9,42129,40.35,-74.6999999999999,US/Eastern,Yes,,Yes,,,,,,Education,College/University,,,,,,,,,,,,New Jersey,United States
Peacock_office_Dara,Peacock,760,6,Office,Office,4644.2,49990,40.35,-74.6999999999999,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,,,,,,,,,,,New Jersey,United States
Peacock_education_Shelly,Peacock,762,6,Education,College Laboratory,4984.3,53651,40.35,-74.6999999999999,US/Eastern,Yes,,,Yes,,,,,Education,College/University,,,,,,,,,,,,New Jersey,United States
Peacock_education_Robbie,Peacock,764,6,Education,College Classroom,5416.9,58307,40.35,-74.6999999999999,US/Eastern,Yes,,,Yes,,,,,Education,College/University,,,,,,,,,,,,New Jersey,United States
Peacock_office_Annie,Peacock,766,6,Office,Office,6021.8,64818,40.35,-74.6999999999999,US/Eastern,Yes,,,Yes,,,,,Education,College/University,,,,,,,,,,,,New Jersey,United States
Peacock_office_Major,Peacock,767,6,Office,Office,6507.1,70042,40.35,-74.6999999999999,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,,,,,,,,,,,New Jersey,United States
Peacock_education_Joshua,Peacock,768,6,Education,College Laboratory,7054.0,75929,40.35,-74.6999999999999,US/Eastern,Yes,,,,,,,,Education,College/University,,,,,,,,,,,,New Jersey,United States
Peacock_education_Forest,Peacock,769,6,Education,College Classroom,7178.0,77263,40.35,-74.6999999999999,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,,,,,,,,,,,New Jersey,United States
Peacock_education_Dustin,Peacock,770,6,Education,College Classroom,7462.4,80325,40.35,-74.6999999999999,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,,,,,,,,,,,New Jersey,United States
Peacock_office_Elton,Peacock,775,6,Office,Office,9694.9,104355,40.35,-74.6999999999999,US/Eastern,Yes,,,,,,,,Education,College/University,,,,,,,,,,,,New Jersey,United States
Peacock_office_Effie,Peacock,776,6,Office,Office,9723.9,104667,40.35,-74.6999999999999,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,,,,,,,,,,,New Jersey,United States
Peacock_education_Ophelia,Peacock,780,6,Education,College Laboratory,11226.0,120836,40.35,-74.6999999999999,US/Eastern,Yes,,Yes,,,,,,Education,College/University,,,,,,,,,,,,New Jersey,United States
Peacock_education_Karyn,Peacock,782,6,Education,College Laboratory,12016.4,129344,40.35,-74.6999999999999,US/Eastern,Yes,,,,,,,,Education,College/University,,,,,,,,,,,,New Jersey,United States
Peacock_education_Lyle,Peacock,784,6,Education,Student Union,17727.5,190817,40.35,-74.6999999999999,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,,,,,,,,,,,New Jersey,United States
Peacock_education_Gilberto,Peacock,785,6,Education,College Laboratory,23225.8,250000,40.35,-74.6999999999999,US/Eastern,Yes,,,,,,,,Education,College/University,,,,,,,,,,,,New Jersey,United States
Moose_education_Ricardo,Moose,791,7,Education,College Classroom,14000.0,150695,45.4215,-75.6972,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,,,5.0,,,,,,,,Ontario,Canada
Moose_education_Lori,Moose,793,7,Education,College Classroom,14000.0,150695,45.4215,-75.6972,US/Eastern,Yes,Yes,Yes,,,,,,Education,College/University,,1964.0,,6.0,500.0,,,,,,,Ontario,Canada
Moose_education_Gladys,Moose,794,7,Education,College Classroom,67999.9,731945,45.4215,-75.6972,US/Eastern,Yes,Yes,Yes,,,,,,Education,College/University,,1969.0,,11.0,,,,,,,,Ontario,Canada
Moose_education_Maria,Moose,795,7,Education,College Classroom,35999.9,387500,45.4215,-75.6972,US/Eastern,Yes,Yes,Yes,,,,,,Education,College/University,,1960.0,,6.0,,,,,,,,Ontario,Canada
Moose_education_Marlon,Moose,796,7,Education,College Classroom,21000.0,226042,45.4215,-75.6972,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1965.0,,2.0,,,,,,,,Ontario,Canada
Moose_education_Clark,Moose,797,7,Education,College Classroom,70999.9,764237,45.4215,-75.6972,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1979.0,,13.0,2380.0,,,,,,,Ontario,Canada
Moose_education_Rene,Moose,798,7,Education,College Classroom,37999.9,409028,45.4215,-75.6972,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1970.0,,21.0,1800.0,,,,,,,Ontario,Canada
Moose_education_Leland,Moose,799,7,Education,College Classroom,48999.9,527431,45.4215,-75.6972,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1976.0,,26.0,2000.0,,,,,,,Ontario,Canada
Moose_education_Marina,Moose,800,7,Education,College Classroom,6000.0,64583,45.4215,-75.6972,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1955.0,,2.0,80.0,,,,,,,Ontario,Canada
Moose_education_Abbie,Moose,801,7,Education,College Classroom,45000.0,484376,45.4215,-75.6972,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1952.0,,5.0,1700.0,,,,,,,Ontario,Canada
Moose_education_Florence,Moose,802,7,Education,College Classroom,26999.9,290625,45.4215,-75.6972,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1995.0,,19.0,,,,,,,,Ontario,Canada
Bull_office_Lilla,Bull,874,9,Office,Office,16890.2,181805,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Clarice,Bull,876,9,Education,College Classroom,5132.0,55240,30.2671999999999,-97.7430999999998,US/Central,Yes,,,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_office_Hilton,Bull,877,9,Office,Office,743.6,8004,30.2671999999999,-97.7430999999998,US/Central,Yes,,,,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Roseann,Bull,879,9,Education,College Laboratory,10241.2,110235,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Brenda,Bull,880,9,Education,College Classroom,14652.9,157723,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Brady,Bull,882,9,Education,College Classroom,3636.5,39143,30.2671999999999,-97.7430999999998,US/Central,Yes,,,,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Antonia,Bull,883,9,Education,College Classroom,37099.0,399331,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Dakota,Bull,884,9,Education,College Classroom,3585.9,38598,30.2671999999999,-97.7430999999998,US/Central,Yes,,,,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Annette,Bull,886,9,Education,College Laboratory,6484.5,69799,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Lydia,Bull,889,9,Education,College Classroom,11712.9,126077,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Kristal,Bull,890,9,Education,College Laboratory,18853.5,202937,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Bryon,Bull,891,9,Education,College Classroom,4723.7,50846,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Reynaldo,Bull,893,9,Education,College Classroom,4384.2,47191,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Reina,Bull,894,9,Education,College Classroom,9434.8,101555,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Sebastian,Bull,895,9,Education,College Classroom,5117.7,55087,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Miquel,Bull,896,9,Education,College Classroom,22820.4,245637,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Summer,Bull,897,9,Education,College Classroom,3509.4,37775,30.2671999999999,-97.7430999999998,US/Central,Yes,,,,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Pamela,Bull,899,9,Education,College Classroom,20904.5,225014,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Fabiola,Bull,900,9,Education,College Classroom,10370.1,111623,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Miranda,Bull,901,9,Education,College Classroom,10008.4,107730,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Shona,Bull,902,9,Education,College Laboratory,1352.8,14561,30.2671999999999,-97.7430999999998,US/Central,Yes,,,,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Carl,Bull,903,9,Education,College Laboratory,25622.0,275793,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Jeffery,Bull,904,9,Education,College Laboratory,2783.5,29961,30.2671999999999,-97.7430999999998,US/Central,Yes,,,,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Mario,Bull,908,9,Education,College Classroom,8477.8,91254,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_office_Myron,Bull,910,9,Office,Office,5583.1,60096,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Krista,Bull,911,9,Education,College Laboratory,22263.1,239638,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Venita,Bull,912,9,Education,College Laboratory,4882.9,52559,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Brain,Bull,914,9,Education,College Laboratory,21365.2,229973,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Nichole,Bull,915,9,Education,Student Union,19058.2,205141,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Pablo,Bull,916,9,Education,College Classroom,4810.3,51778,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Arthur,Bull,917,9,Education,College Classroom,22083.2,237702,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Elva,Bull,918,9,Education,College Classroom,5631.9,60621,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Brandi,Bull,919,9,Education,College Classroom,2901.6,31233,30.2671999999999,-97.7430999999998,US/Central,Yes,,,,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Magaret,Bull,920,9,Education,College Classroom,7954.6,85623,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Genie,Bull,922,9,Education,College Classroom,13675.8,147205,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Geneva,Bull,923,9,Education,Auditorium,2321.8,24992,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Patrina,Bull,925,9,Education,College Classroom,5054.4,54405,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Lyn,Bull,926,9,Education,College Classroom,2418.5,26033,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Kendra,Bull,928,9,Education,College Classroom,16640.3,179115,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Clarita,Bull,929,9,Education,College Laboratory,18546.0,199628,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_office_Nicolas,Bull,930,9,Office,Office,1943.3,20917,30.2671999999999,-97.7430999999998,US/Central,Yes,,,,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Roland,Bull,931,9,Education,College Classroom,20071.7,216050,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_office_Anne,Bull,935,9,Office,Office,1499.0,16135,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,,,,,,,,,,,,,,,,,,,Texas,United States
Bull_office_Rob,Bull,945,9,Office,Office,30885.3,332447,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Jae,Bull,946,9,Education,College Laboratory,16463.9,177216,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Nolan,Bull,947,9,Education,College Classroom,8512.6,91629,30.2671999999999,-97.7430999999998,US/Central,Yes,,,,,,,,,,,,,,,,,,,,,Texas,United States
Bull_office_Chantel,Bull,951,9,Office,Office,9654.9,103924,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Mervin,Bull,952,9,Education,College Classroom,20255.1,218024,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Delia,Bull,954,9,Education,College Laboratory,28356.2,305224,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Barry,Bull,955,9,Education,College Laboratory,18440.1,198488,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_office_Efren,Bull,956,9,Office,Office,8005.2,86167,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Violeta,Bull,957,9,Education,College Classroom,10330.3,111195,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Dan,Bull,959,9,Education,College Laboratory,11941.4,128536,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
